File,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26
115-MFCC.csv,-39.97014775079247,2.456958824569749,1.9285003608782647,20.572874753312266,5.630183149602256,6.682701127270236,7.06691533333333,18.70040912,27.731053714285714,-180.07123333333334,-17.56352277,-14.822491485714284,187.13814866666667,36.263931889999995,42.5535452,-5.907387158223055e-17,-2.760461288889278e-19,1.380230644444639e-19,4.790925732625776,1.4453250203841674,1.6997719442702324,37.067659333333346,8.147410780000001,10.170170385714286,-29.255873333333348,-8.353289525000001,-17.933974371428572
116-MFCC.csv,-103.71997801160738,-3.394422026187576,-4.082493800496171,29.63630401976667,5.513361341084213,3.287051811249389,5.231896666666667,18.359223,7.128598114285714,-219.99517666666668,-20.18317874,-14.610190157142858,225.22707333333335,38.54240174,21.73878827142857,0.00473601494371528,0.0008612445590620853,-3.073769861166815e-05,5.170207254168774,1.5836069322849027,1.5805236786663501,101.49145113666668,9.23018569,8.159237122857144,-47.24127550000006,-8.04585504,-7.431886199999999
12-MFCC.csv,-47.98660043121372,5.740845887277932,0.7470811605436034,32.45488897622851,5.89060408734373,4.803886284178319,9.888974333333332,28.65974271,22.97695319714285,-201.6252,-15.188178649999998,-15.90470557142857,211.51417433333333,43.84792136,38.88165876857142,0.00021982956489492386,0.00021380149679235395,0.00013987776951707552,7.50520561438917,2.1091042002327995,2.0757227130861136,70.69861900000001,9.014419352999997,12.056940699999998,-35.41605066666666,-18.076706208000004,-12.874620528571427
13-MFCC.csv,-36.28286613575077,4.256088141333885,0.795255060215578,21.937898899965063,5.288293270576223,6.320860454860534,19.2624435,22.92834506,23.94183421428572,-180.2048133333333,-16.678954676,-18.767667628571427,199.4672568333333,39.607299736,42.70950184285715,-4.091499569475665e-17,-1.0298014840151747e-18,3.596044543484471e-19,6.238347426796362,1.5539131349746773,2.036989798790747,43.57234,11.341451310000002,11.663976577142856,-32.09722,-9.06713331,-13.315741065714285
14-MFCC.csv,-38.070890688921814,3.835645923628064,-4.051260542483596,25.414766101845387,4.518651327656495,4.478691891854409,10.146116666666666,20.23455395,13.588815785714289,-179.12143333333333,-11.04223323,-19.23173092857144,189.26755,31.27678718,32.820546714285726,-0.011566093253483267,-0.0006245025018332961,-0.00022978417257394506,5.566654253214127,1.7058221666886575,1.704789236494638,120.42211166666667,8.930432089999995,8.719991585714284,-158.44028866666667,-9.16924929,-9.79110951857143
15-MFCC.csv,-32.611519710727684,3.6724225998064157,-0.25758511796664224,21.33776356101128,4.196368193160838,5.74386185015111,8.188753999999996,20.13840417,23.51064271428572,-190.69421333333327,-13.775089390000002,-17.108028342857143,198.88296733333326,33.913493560000006,40.61867105714286,0.0007194377999027393,0.00035334828556027645,0.00010307749497658121,3.9578720715943896,1.4385318590897527,1.611952189789543,45.41457833333334,9.73690773,9.146846385285713,-19.608227999999997,-12.099882762,-11.897358614285713
16-MFCC.csv,-59.512822425998046,3.8324286470711804,-3.5814557305798234,61.97425889177338,3.9859609646003524,3.78910545363077,19.9915741,15.558605749999998,8.673536771428571,-194.83076666666668,-23.4648423,-19.54524521428571,214.82234076666668,39.02344805,28.21878198571428,6.2284601662000365e-18,1.5571150415500091e-19,-1.012124777007506e-18,2.8570083245707334,1.2347943645273791,1.3856931686560452,55.52981900000003,6.266334223,8.14023347142857,-12.00669633333332,-8.479770029999997,-7.1104787
17-MFCC.csv,-32.522335013445314,6.029149762859856,-1.7511754609753232,41.61487575626282,6.17434423170728,3.7761986051275955,32.278075166666675,27.08403913,10.062006029999996,-176.3494466666667,-9.31992262,-15.047571871428572,208.62752183333336,36.40396175,25.109577901428565,-1.5483638184296466e-16,-4.439116451919858e-20,9.322144549031703e-19,3.105203682254416,1.3294044927705104,1.4802266203205725,32.423344666666665,10.10766761,6.269859328571428,-18.256042333333326,-7.940087590000006,-8.0076608
18-MFCC.csv,-34.2483840478994,-2.74588274641971,-5.264817656190231,17.06822808306365,4.018541872644557,4.071696537029246,10.145780000000002,10.55653409,14.352155142857145,-192.0824,-20.1566455,-18.218889285714287,202.22818,30.71317959,32.57104442857143,-0.007896925981691153,0.000993353369067692,0.0002448305008259614,4.985479906282532,1.6341540064449374,1.927831816028411,46.61584500000001,7.970673929999999,7.957475985714286,-57.58606266666666,-7.596494153999999,-14.948228454285715
19-MFCC.csv,-77.07445545742986,5.451170699556604,-2.2078490418611807,25.71496034261721,4.824059636422523,4.824594475688349,-17.518854,20.36679493,18.45410462857143,-214.68656666666664,-10.63280806,-18.282470785714285,197.16771266666663,30.99960299,36.73657541428571,-9.131585749474867e-18,4.390185456478302e-20,8.780370912956604e-20,6.409998984950385,1.8355637580506245,1.7898636282873026,51.902567999999995,9.78011793,8.637564682857144,-24.54397666666668,-10.98863721,-8.021133657142856
20-MFCC.csv,-26.473865813096108,8.618274801862848,1.1925667926879837,31.053259354397262,5.87304367275469,3.492621049744986,48.78215866666667,31.58509602,18.148037242857143,-172.46436666666668,-10.64645114,-13.629282857142856,221.24652533333335,42.231547160000005,31.777320099999997,0.000174409015369745,0.00018955081804914502,0.00017818477103301344,9.570041474566718,2.2766485134879524,1.7655648512711666,129.96051599999998,13.119318289999999,8.200366697142856,-26.236913333333337,-29.594413915000004,-10.707564399999999
21-MFCC.csv,-53.57594088065618,7.8486643351002225,-0.8981697899439821,27.946916038247835,4.475487190420067,3.8713622659970306,2.493432333333336,22.92204524,17.123931555714282,-199.79853333333327,-9.85504063,-16.938101142857143,202.2919656666666,32.77708587,34.06203269857143,-5.102555216532263e-17,3.567243443216736e-19,-5.96791445493766e-19,5.869100563094684,1.7242874777119093,1.6120476563817545,48.229759333333334,9.934424976,8.604367784285714,-24.403543333333328,-13.84494955,-9.902192232857143
22-MFCC.csv,-38.12088729754391,5.002962355618727,-3.190565475310327,29.398975015632562,4.9976429128016315,4.673020646161018,10.300836666666664,20.50218406,16.71979277142857,-198.8432833333333,-13.56962735,-18.22859171428572,209.14411999999996,34.07181141,34.948384485714286,1.2760644948153078e-17,0.0,-1.1288713936210787e-18,5.257556225216082,1.6459093024800988,1.6978448668334027,46.26270198333333,10.496079909999999,8.278763857142856,-22.393603333333317,-8.219078915,-9.268740042857145
23-MFCC.csv,-28.34435361761426,1.4609280370286037,-2.7067964789691366,21.82674575688522,4.659117595973709,5.481734185119742,28.375873333333328,16.77005947,19.941322500000005,-172.05826666666667,-16.461075400000002,-17.170702,200.43413999999999,33.231134870000005,37.112024500000004,-2.1045972858896554e-17,1.0961444197341955e-19,5.41221307243759e-19,5.213171492745711,1.6541278507998864,1.7983786815849732,90.32194953333334,9.596070828000002,11.920393285714287,-27.33028800000001,-16.3256529,-10.132229665714286
24-MFCC.csv,-37.443392085539685,6.01173174994461,-2.340374970269594,32.78962056549551,4.69288714123349,4.153818144672421,24.08298533333333,27.9698806,16.93815657142857,-190.7231333333333,-11.489926058,-17.405310142857143,214.80611866666663,39.459806658,34.34346671428571,6.068652037542363e-17,-1.2678103564849653e-18,-5.486090686318734e-19,5.840507106534162,1.6730043643162802,1.6940951159274917,50.073310000000006,9.4714525,8.147354104285714,-30.509412,-13.749110680000001,-8.847529321428572
25-MFCC.csv,-59.11613256759081,0.5841634583752116,-6.0859037789013515,26.419491826797273,5.412843249231598,5.0192815758818945,1.6723766666666673,19.53895322,13.39188165714286,-197.5510333333333,-20.07714749,-22.58266671428571,199.22340999999997,39.61610071,35.97454837142857,7.670762558135595e-19,-2.3971132994173737e-19,1.1775819083387847e-18,6.421204088798406,1.8372037349550743,1.8761268289453596,56.20131666666664,12.184698438,10.076934842857144,-20.36970333333334,-12.434627899999999,-9.053623292857145
26-MFCC.csv,-22.226714826897684,-4.282728556410227,-2.789748579723381,14.935246011344361,4.427539551405791,4.505956880942668,13.742377900000005,10.61731734,13.319795442857142,-188.9079,-22.05595255,-16.46897807142857,202.65027790000002,32.67326989,29.78877351428571,-0.007628156770130445,0.00024949730966036907,-4.965249180643803e-05,5.40133266888285,1.9164295164806073,1.999053425813234,38.73333689999998,13.3341169,10.48175767,-98.93656883333334,-9.051761579999999,-9.812432781428573
27-MFCC.csv,-47.20458591143172,5.748968537235608,-3.379185952405655,31.526987752338133,3.909525351065493,6.612045485921926,6.597875166666673,20.9845149,14.181206057142855,-176.07565895333332,-9.623387444,-25.074587557142856,182.67353412,30.607902344000003,39.25579361428571,6.885104028683141e-17,3.8250577937128563e-19,-3.944590849766383e-19,2.364089008803006,1.1685753828769838,1.342795501667015,16.310505466666672,8.092514920000001,6.36021262857143,-11.956945633333305,-5.438706782,-5.4676572142857145
28-MFCC.csv,-37.02996514760091,-4.124031902695369,-4.8221343257094,15.491545139493327,4.601509588536851,4.7916519000950695,3.374431666666659,12.406908006999998,14.992561628571426,-186.0067,-19.58808586,-18.94569251428572,189.38113166666665,31.994993866999998,33.93825414285715,-0.005315377729291441,-0.0001187628229887185,0.00039581492568988307,4.753162997445708,1.700291771813175,1.8176625493332532,41.335985233333346,7.589710333999999,8.479029012142858,-84.84490496666663,-9.78781948,-10.213976371428572
29-MFCC.csv,-44.075408847997,-6.946321464892175,-10.259805670519214,22.00801286461445,3.488080792585926,3.5828705614303007,-9.729003999999998,5.675276259999999,4.738854628571429,-186.60973020000003,-18.35479584,-21.605886,176.88072620000003,24.030072099999998,26.34474062857143,-0.0055038921581719745,6.936681560204692e-05,0.00011860423929286802,3.4441816264272993,1.4620750056526752,1.5664089968471169,45.20655333333333,7.876383489,7.5605416000000005,-13.860519333333336,-9.10831615,-9.798834307142856
30-MFCC.csv,-48.10800450836169,3.611674591669236,-3.0689068855230928,24.78945355922482,5.094699700710324,4.410492001805955,8.111586666666662,21.73592857,14.343251971428572,-182.09332333333336,-14.50269764,-22.072550857142858,190.20491,36.23862621,36.41580282857143,6.623177263129392e-17,8.835676978051733e-19,-6.283148073281232e-19,6.918889275466684,1.8104155904634958,1.805254337957988,72.17531533333333,11.691372498,12.195215714285716,-25.542157666666654,-14.799280999999999,-11.956376685714286
31-MFCC.csv,-38.86509011979246,1.2103250927968618,-2.3671005859591414,41.82640877097681,5.754250298929255,3.4062229131651067,18.119164,13.172603,12.217872785714288,-204.3874333333333,-19.893061640000003,-14.21314227142857,222.5065973333333,33.06566464,26.431015057142858,5.651745770936794e-17,4.543781801670661e-19,-8.317431094583581e-19,4.192248392233004,1.3905013696883521,1.5506163584138217,70.93169133333333,7.462475530000001,7.370208732857144,-37.275745933333354,-8.13682184,-7.361636771428571
32-MFCC.csv,-37.144693242958475,7.746478085302422,-3.193172870571808,29.676221130362876,6.077115681055936,5.528668299165908,31.61901333333334,29.37589807,30.938388142857143,-186.45261666666667,-13.339741809999998,-25.29581242857143,218.07163,42.71563988,56.23420057142857,1.4301866593524432e-17,9.757621162219039e-19,7.494386325308768e-19,5.975677834473074,1.867730631458834,1.7386442596023095,76.01822976666665,14.999346702999999,11.171275948571429,-26.175812,-11.934712563999998,-10.613616442857142
33-MFCC.csv,-61.66870073515287,4.1293115082694785,2.6526572064968357,25.741468533677132,5.685670273451519,6.969428295601876,-3.78396333333334,20.609913400000003,22.68203,-188.51896666666667,-17.06737082,-19.013793714285715,184.73500333333334,37.677284220000004,41.695823714285716,2.6010392997247424e-17,9.712060804349049e-20,-6.2007772827767e-19,4.72534842527817,1.5847128486163122,1.6632908513562477,37.53046733333338,10.297990246000001,12.293088514285715,-27.135653333333334,-10.350220590000003,-9.871667800000003
34-MFCC.csv,-48.78346542230727,-1.3675639154669734,-2.28486378583465,40.7165454225864,8.65796413846593,5.087153413255409,31.75259073333333,22.44410347,23.698103714285715,-193.58373333333336,-31.8519086,-17.001617285714286,225.3363240666667,54.29601207,40.699721,8.222632916972228e-18,4.468822237484907e-20,-1.2708213237847703e-19,4.342626356354522,1.4270306683242633,1.5503354145178951,52.221653666666676,11.774726529999997,7.368555242857141,-17.68454333333333,-10.0121558648,-6.860890697142856
35-MFCC.csv,-22.711848837488564,5.538201669878801,-4.277140847410579,27.739430168317764,3.8261181910811417,4.750297349771183,25.415088000000008,16.455355399999995,15.000287014285716,-188.12656666666663,-19.134389555,-22.7874234,213.54165466666663,35.58974495499999,37.78771041428572,0.00010184167753614767,0.00011040512500000034,0.00010293215419254599,2.9535759649096587,1.22384171698664,1.411688976865384,69.3290148,6.691177410000002,5.6708437428571425,-34.7430966666667,-8.279943006,-6.880862159142858
36-MFCC.csv,-33.5343168327483,7.39045046195856,-3.2983474751243085,22.89351061993984,4.468214219074795,4.526167076015037,7.929420000000003,22.83326291,18.262470785714285,-190.61938333333333,-9.926774839999998,-17.82773457142857,198.54880333333332,32.760037749999995,36.09020535714286,1.1216825215399275e-17,-5.3927044304804206e-20,-9.167597531816715e-19,4.343502451989793,1.5382505334322223,1.6958938392953953,47.86411533333335,8.689166118,8.1013423,-20.20600666666667,-11.526029304000001,-10.562834352857141
37-MFCC.csv,-36.66813636138042,4.5631260383832535,-3.882673234697789,28.48763584855621,4.966423651760646,4.178673208614088,23.77894333333333,21.15964926,12.703207471428572,-182.64742,-13.2191799,-20.15216821428572,206.42636333333334,34.378829159999995,32.85537568571429,3.6608360457326035e-17,-6.303078050442928e-19,1.783984135431217e-18,6.009736190020423,1.6457190710453649,1.7137931226397387,69.03326466666665,12.094889368,7.5104140571428575,-22.583748000000014,-8.07899144,-10.423888385714289
38-MFCC.csv,-36.29495022529523,-6.767401669450609,-4.330685498252183,24.546028795348082,5.722270547502015,6.527148579037759,2.8258205333333364,10.2655645,22.45801839142857,-183.86489,-32.9702608,-28.312574857142856,186.69071053333334,43.2358253,50.77059324857143,-1.0092936587501423e-17,7.148020647058583e-19,-9.30785422386765e-19,3.9799026253210292,1.8997715996599969,2.029391377278238,48.945943666666665,14.621416320000002,9.68337908142857,-22.955405666666657,-10.250159949999999,-13.849599785714286
39-MFCC.csv,-49.19634997016946,2.7795952237433643,0.24383830098316503,26.064477803257468,4.617990616584878,7.24129761213908,3.0687090000000032,17.71460488,24.174153142857143,-186.37618,-15.301717299999998,-19.94998714285714,189.44488900000002,33.016322179999996,44.12414028571428,-1.4094780055917974e-17,9.334765635824438e-19,1.004753051794618e-19,6.186106172766811,1.741989037787637,1.829829925441585,66.60452833333336,9.047609894,9.462753677142853,-22.156873333333326,-9.178971530000002,-9.211061714285712
40-MFCC.csv,-43.30111190079433,2.4324475721390546,0.13518249395106346,29.298907548272084,5.589078456312481,6.0982407383282045,5.782795000000003,20.0929198,21.1101026,-194.26046666666664,-17.991940699999997,-17.749938000000004,200.04326166666664,38.0848605,38.860040600000005,-7.667727364317628e-17,-3.705607425163517e-19,9.523219082285516e-19,5.216279399919596,1.7279783133206739,2.0064168169264516,60.186976333333355,9.84464679,10.295394542857142,-23.442620333333345,-14.555342702,-15.005106077142857
